"course.num","gpa.diff","residency","rural","sat.act.std","hrs.att.diff","prior.online.exp","hs.gpa.wgh","fa19.enroll.status","gender","survey.respondent","fin.aid.sp20","safe.living.place","fin.situation","tech.need","internet.access","study.envir","perform.percept","instructor.supp","live.on.campus.sp20","infected.by.covid","died.from.covid","covid.news.time"
103,-0.1392,"In-State","Non-Rural",-0.743843583192164,-1,"Yes",2.125,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.1067,"In-State","Non-Rural",0.640231275346269,0,"No",3.5,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.2343,"In-State","Non-Rural",0.437908373871268,0,"Yes",3.8125,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.165,"In-State","Non-Rural",0.363416303638583,4,"Yes",3.383,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.1964,"In-State","Non-Rural",-1.53714017483675,-5,"Yes",4,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.7986,"In-State","Non-Rural",0.363416303638583,1,"No",3.0625,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.2933,"In-State","Non-Rural",-0.19021363977679,-3,"Yes",3,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.595,"In-State","Non-Rural",-1.29747352660754,0,"Yes",2.2258,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-1.04,"In-State","Non-Rural",-1.36539682277519,-1,"No",2.4741,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,1.8429,"Out-of-State","Non-Rural",1.12488178211754,1,"No",3.397,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.67,"In-State","Non-Rural",-0.743843583192164,-1,"No",4,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.0800000000000001,"In-State","Non-Rural",0.266165021809701,4,"Yes",3.25,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-1.7084,"In-State","Non-Rural",2.30112110559239,3,"Yes",4.0625,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-1.47,"In-State","Non-Rural",0.695523401963619,0,"No",3.875,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.7063,"In-State","Non-Rural",-0.163193358344217,1,"Yes",3.3125,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.12,"In-State","Non-Rural",-0.420808386436568,6,"No",3.2903,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.9177,"In-State","Non-Rural",0.180293345778917,1,"Yes",3.4141,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-1.4846,"In-State","Rural",-0.506680062467351,-1,"No",3.0078,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.0791999999999997,"In-State","Rural",-1.62301185086754,1,"Yes",3.3589,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,-0.2466,"Out-of-State","Non-Rural",0.266165021809701,2,"Yes",4.04,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-1.84,"In-State","Non-Rural",-1.19365347071362,1,"Yes",3.1855,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-0.2533,"Out-of-State","Non-Rural",-0.850166766590485,0,"Yes",2.898,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-0.3933,"In-State","Non-Rural",-0.936038442621269,0,"Yes",2.6129,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-0.38,"In-State","Rural",-0.743843583192164,0,"Yes",3.4333,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.175,"In-State","Rural",0.00854999371735022,0,"Yes",4.2298,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.215,"Out-of-State","Non-Rural",-1.45126849880597,0,"No",2.928,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.8,"Out-of-State","Non-Rural",-0.19021363977679,2,"No",2.36,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.1092,"In-State","Non-Rural",1.38249681020989,3,"No",3.194,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,1.1343,"Out-of-State","Non-Rural",-0.334936710405784,-8,"No",3.48,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.4467,"Out-of-State","Non-Rural",-0.506680062467351,-6,"Yes",3.0919,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,0.46,"In-State","Non-Rural",-0.0773216823134333,-5,"Yes",3.5977,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.36,"In-State","Non-Rural",-0.506680062467351,1,"Yes",3.1379,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.1191,"Out-of-State","Non-Rural",1.38249681020989,-4,"No",3.625,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.0956999999999999,"In-State","Non-Rural",-2.30998525911381,7,"No",2.8438,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.0899999999999999,"In-State","Rural",-0.592551738498135,11,"Yes",4.048,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-2.0766,"In-State","Non-Rural",-0.420808386436568,4,"Yes",3.169,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-1.71,"Out-of-State","Non-Rural",-1.02191011865205,1,"No",2.63,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,1.4334,"In-State","Rural",-0.334936710405784,3,"Yes",3.7941,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.535,"In-State","Non-Rural",-2.13824190705224,3,"No",3.0857,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.0937000000000001,"In-State","Non-Rural",0.00854999371735022,-1,"No",3.4113,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.0528,"Out-of-State","Non-Rural",0.00854999371735022,-1,"No",3.497,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,-1.405,"In-State","Non-Rural",0.266165021809701,3,"No",3.6328,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.6183,"In-State","Rural",-0.936038442621269,-1,"Yes",3.6007,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.17,"In-State","Non-Rural",-0.678423414528918,0,"No",3.0365,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.79,"In-State","Non-Rural",2.30112110559239,1,"Yes",3.203,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-1.2262,"Out-of-State","Non-Rural",0.695523401963619,-6,"Yes",3.42,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,-1.6323,"Out-of-State","Non-Rural",2.06947021845616,4,"Yes",4.371,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0800000000000001,"Out-of-State","Non-Rural",0.917046247053956,0,"Yes",3.5626,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,1.4086,"Out-of-State","Non-Rural",-0.334936710405784,5,"No",3.2143,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.0899999999999999,"Out-of-State","Non-Rural",0.0944216697481338,2,"Yes",3.304,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,-1.95,"In-State","Non-Rural",-0.0773216823134333,4,"Yes",3.7646,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.17,"Out-of-State","Non-Rural",0.609651725932835,2,"No",3.65,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.7019,"Out-of-State","Non-Rural",0.953138430055969,-1,"No",3.4758,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0599999999999996,"In-State","Non-Rural",-1.2795251467444,0,"Yes",3.6296,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,-1.3105,"In-State","Non-Rural",-0.19021363977679,0,"Yes",3.7436,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.451,"In-State","Rural",-0.334936710405784,2,"No",3.9302,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,1.12,"In-State","Rural",0.0866013319308962,-1,"Yes",3.5,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.1462,"In-State","Rural",-0.0773216823134333,1,"Yes",3.8621,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.2485,"In-State","Non-Rural",0.363416303638583,1,"Yes",3.5625,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.3338,"In-State","Rural",-0.743843583192164,2,"Yes",2.7813,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.42,"In-State","Non-Rural",-0.19021363977679,-1,"No",3.25,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,1.5,"In-State","Non-Rural",0.640231275346269,0,"Yes",2.125,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0,"In-State","Non-Rural",0.0866013319308962,0,"Yes",4.0259,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.3,"In-State","Non-Rural",-0.743843583192164,2,"No",3.2333,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0708000000000002,"In-State","Non-Rural",1.03901010608675,2,"Yes",5.1765,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.34,"In-State","Non-Rural",-1.02191011865205,0,"Yes",3.0417,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.21,"Out-of-State","Non-Rural",0.352036697840484,4,"Yes",4.3548,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.0300000000000002,"In-State","Non-Rural",-1.96649855499067,3,"Yes",3.7097,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.3071,"In-State","Rural",-0.334936710405784,1,"Yes",3.8417,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,1.2615,"In-State","Non-Rural",-0.0773216823134333,-2,"Yes",4.3871,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0343,"In-State","Rural",-1.02191011865205,-1,"No",3.1767,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-1.1337,"Out-of-State","Non-Rural",-0.19021363977679,0,"No",3.56,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.0699999999999998,"In-State","Rural",0.640231275346269,0,"Yes",4.625,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.0233000000000001,"In-State","Non-Rural",-0.420808386436568,-1,"Yes",3.3214,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.83,"Out-of-State","Non-Rural",0.437908373871268,0,"Yes",2.7266,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.5246,"In-State","Non-Rural",-1.19365347071362,4,"Yes",3.4138,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-3.4642,"In-State","Rural",0.640231275346269,-1,"Yes",2.9294,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.52,"Out-of-State","Non-Rural",0.0944216697481338,0,"No",3.03,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.3654,"In-State","Rural",-0.467028611484477,5,"Yes",3.25,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0943000000000001,"In-State","Rural",-0.19021363977679,2,"No",3.25,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.2105,"In-State","Non-Rural",-0.743843583192164,-2,"No",3.1333,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.0684,"In-State","Non-Rural",-0.764295090559702,2,"No",3.8333,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-1.6861,"In-State","Rural",0.609651725932835,2,"Yes",3.304,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1.4539,"In-State","Non-Rural",1.89772686639459,-1,"No",4.3651,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0888,"In-State","Non-Rural",-0.506680062467351,2,"Yes",3.1094,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.7758,"In-State","Non-Rural",-0.467028611484477,-1,"Yes",3.25,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.16,"In-State","Rural",0.352036697840484,-6,"Yes",4.4286,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,1.5358,"In-State","Non-Rural",-0.743843583192164,-1,"No",2.9,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.00669999999999993,"In-State","Rural",-0.592551738498135,-1,"Yes",3.625,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.3775,"In-State","Rural",-1.02191011865205,3,"Yes",3.3239,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.397,"In-State","Non-Rural",-1.19365347071362,0,"No",3.25,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.13,"In-State","Rural",-0.249065034375,0,"No",3.9784,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-1.0675,"In-State","Rural",-0.764295090559702,0,"Yes",3.8679,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.305,"In-State","Non-Rural",-0.334936710405784,-3,"Yes",3.0938,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.0823,"In-State","Rural",0.363416303638583,1,"No",3.2917,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.38,"Out-of-State","Non-Rural",-0.936038442621269,-1,"No",3.7593,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.4493,"In-State","Non-Rural",-0.506680062467351,-1,"No",3.625,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.6577,"In-State","Non-Rural",-0.764295090559702,-1,"No",3.325,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.4946,"In-State","Non-Rural",-1.2795251467444,1,"Yes",3.1692,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.11,"In-State","Non-Rural",-0.420808386436568,3,"No",3.5742,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-2.3228,"Out-of-State","Non-Rural",-0.467028611484477,2,"Yes",3.226,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,-0.6523,"In-State","Rural",-0.592551738498135,0,"No",4.0606,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.38,"In-State","Non-Rural",-1.10778179468284,-2,"Yes",3.3548,"New Transfer Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.885,"In-State","Rural",-0.467028611484477,2,"No",3.1765,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-2.5,"In-State","Non-Rural",-0.506680062467351,0,"Yes",3.3125,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.9628,"Out-of-State","Non-Rural",1.19386121876164,-1,"No",3.712,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.1828,"Out-of-State","Non-Rural",0.266165021809701,0,"No",3.3,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.1575,"In-State","Non-Rural",-0.506680062467351,-5,"No",3.0313,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1.44,"Out-of-State","Non-Rural",1.03901010608675,-2,"Yes",3.5781,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.145,"In-State","Rural",-1.2795251467444,-3,"Yes",3.2584,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.1875,"In-State","Rural",-0.0773216823134333,-1,"Yes",4.0547,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.7755,"In-State","Non-Rural",-0.592551738498135,3,"No",3.9677,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.7866,"In-State","Non-Rural",-0.249065034375,-2,"No",4,"New Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.47,"In-State","Non-Rural",-0.592551738498135,0,"No",3.1273,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.37,"In-State","Non-Rural",0.0944216697481338,-6,"No",3.6471,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.8023,"In-State","Rural",-0.678423414528918,3,"Yes",2.7109,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.01,"In-State","Non-Rural",-1.02191011865205,-1,"Yes",2.8106,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.3257,"In-State","Rural",-0.334936710405784,-1,"No",3.504,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.4837,"In-State","Rural",0.917046247053956,-1,"Yes",2.875,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.4107,"In-State","Rural",-0.420808386436568,3,"No",2.7879,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.1975,"In-State","Non-Rural",-0.592551738498135,-2,"No",3.5313,"New Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,-0.97,"In-State","Rural",0.266165021809701,4,"Yes",4.1613,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.44,"In-State","Non-Rural",-0.163193358344217,-1,"Yes",4.3945,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,-1.4029,"In-State","Non-Rural",-0.936038442621269,-5,"No",2.9333,"New Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.7752,"Out-of-State","Non-Rural",0.781395077994402,-1,"No",3.58,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.6957,"In-State","Non-Rural",0.781395077994402,0,"No",3.3125,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.6614,"In-State","Non-Rural",0.0944216697481338,0,"No",4.1071,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-2.6375,"Out-of-State","Non-Rural",0.609651725932835,-1,"Yes",3.6727,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.5034,"In-State","Rural",0.352036697840484,0,"No",4.75,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.2234,"Out-of-State","Non-Rural",0.640231275346269,1,"No",3.26,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.0499999999999998,"Out-of-State","Non-Rural",1.74749116217702,0,"Yes",4.3692,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.6965,"In-State","Rural",1.89772686639459,-1,"No",4.6629,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.2488,"In-State","Non-Rural",-0.678423414528918,0,"No",3.0667,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.2129,"Out-of-State","Non-Rural",-0.420808386436568,-3,"Yes",3.32,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.1946,"Out-of-State","Non-Rural",0.352036697840484,2,"No",4.781,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.82,"In-State","Rural",0.917046247053956,2,"No",3.6573,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-2.3676,"Out-of-State","Non-Rural",-0.19021363977679,3,"No",3.58,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.7962,"In-State","Rural",-1.45126849880597,4,"Yes",3.2461,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.6123,"In-State","Non-Rural",0.917046247053956,0,"No",3.1667,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.2312,"In-State","Non-Rural",-0.334936710405784,-3,"No",3.9677,"New Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.0667,"In-State","Non-Rural",-0.163193358344217,3,"No",3.7198,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.5876,"In-State","Non-Rural",0.437908373871268,0,"No",3.3529,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-1.12,"In-State","Non-Rural",-0.678423414528918,-3,"Yes",3.2,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.3434,"Out-of-State","Non-Rural",1.64011183830224,-2,"No",4.55,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.2088,"In-State","Non-Rural",-1.10778179468284,1,"No",3.7941,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.5858,"Out-of-State","Non-Rural",-0.936038442621269,1,"No",3.446,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.54,"Out-of-State","Non-Rural",-0.936038442621269,0,"No",3.55,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.1363,"In-State","Non-Rural",-0.678423414528918,1,"No",2.8065,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,-1.7175,"In-State","Non-Rural",-0.467028611484477,-3,"No",3.0968,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.7,"Out-of-State","Non-Rural",0.0944216697481338,-2,"No",3.4375,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.8605,"In-State","Non-Rural",-0.0773216823134333,-1,"No",3.8621,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0167000000000002,"Out-of-State","Non-Rural",2.0243061338847,-3,"Yes",4.708,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,0.435,"Out-of-State","Non-Rural",-0.420808386436568,2,"No",3.5535,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.7759,"Out-of-State","Non-Rural",2.32708524654851,-1,"Yes",3.767,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,-1.7769,"In-State","Rural",-1.19365347071362,-4,"Yes",2.8333,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.6707,"In-State","Non-Rural",-0.163193358344217,0,"No",3.6774,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
